driver_id,order_id,ride_start_time,pickup_weekday,pickup_hour,pickup_lon,pickup_lat,ride_stop_time,dropoff_weekday,dropoff_hour,dropoff_lon,dropoff_lat,reward,done
2c073c1b7d001f34ffb96c8901a8b4d9,8046d3c977d721de33a90ee815c96e0d,2016-11-02 17:26:16.000000,3,17,104.073244,30.696442,2016-11-02 18:21:43.000000,3,18,103.98242,30.58006,11.12,true
2c073c1b7d001f34ffb96c8901a8b4d9,c9cfce9ec6d27b72a7b03e03e1f79692,2016-11-02 16:55:33.000000,3,16,104.020663,30.662134,2016-11-02 17:14:30.000000,3,17,104.08865,30.69307,4.04,false
2c073c1b7d001f34ffb96c8901a8b4d9,,2016-11-02 17:14:30.000000,3,17,104.08865,30.69307,2016-11-02 17:26:16.000000,3,17,104.073244,30.696442,0,false
2c07436ed3d495e3d249f9e3461262ea,380e90590b4b7a8febafddb15850cc92,2016-11-05 14:43:56.000000,6,14,104.1101,30.6884,2016-11-05 15:13:04.000000,6,15,104.16544,30.68291,3.78,false
2c07436ed3d495e3d249f9e3461262ea,6afe3df8b07c1ad32f7412c9eb5342c9,2016-11-05 16:06:55.000000,6,16,104.050087,30.713495,2016-11-05 16:31:43.000000,6,16,104.10078,30.63028,6.09,true
2c07436ed3d495e3d249f9e3461262ea,73eea62a9ef1da461f26562131978a65,2016-11-05 14:46:49.000000,6,14,104.11426,30.68997,2016-11-05 15:19:07.000000,6,15,104.18394,30.69343,4.9,false
2c07436ed3d495e3d249f9e3461262ea,e6ce8d963dc9b0af4da22f7ad1075416,2016-11-05 15:31:45.000000,6,15,104.182,30.69405,2016-11-05 15:51:45.000000,6,15,104.04761,30.71301,6.53,false
2c07436ed3d495e3d249f9e3461262ea,,2016-11-05 15:13:04.000000,6,15,104.16544,30.68291,2016-11-05 14:46:49.000000,6,14,104.11426,30.68997,0,false
2c07436ed3d495e3d249f9e3461262ea,,2016-11-05 15:19:07.000000,6,15,104.18394,30.69343,2016-11-05 15:31:45.000000,6,15,104.182,30.69405,0,false
2c07436ed3d495e3d249f9e3461262ea,,2016-11-05 15:51:45.000000,6,15,104.04761,30.71301,2016-11-05 16:06:55.000000,6,16,104.050087,30.713495,0,false
2c075859f0a7c5e5f84ed9e896b3433d,1985cbf331c08e2d3e48e81c0a48c923,2016-11-19 14:25:55.000000,6,14,104.1214,30.67881,2016-11-19 15:08:11.000000,6,15,104.0449,30.69478,5.29,false
2c075859f0a7c5e5f84ed9e896b3433d,3773f3304a3ff1a9c0e227cf463b2398,2016-11-19 16:29:51.000000,6,16,104.066162,30.654776,2016-11-19 16:55:40.000000,6,16,104.12527,30.67419,4,true
2c075859f0a7c5e5f84ed9e896b3433d,adec266bfcbfb39ce8dcef159f424238,2016-11-19 15:51:20.000000,6,15,104.02743,30.69488,2016-11-19 16:19:36.000000,6,16,104.07295,30.65463,3.92,false
2c075859f0a7c5e5f84ed9e896b3433d,f905c60af6094381ff27ba26cf4f8eff,2016-11-19 14:15:05.000000,6,14,104.124113,30.672047,2016-11-19 14:44:26.000000,6,14,104.08072,30.67888,3.05,false
2c075859f0a7c5e5f84ed9e896b3433d,,2016-11-19 14:44:26.000000,6,14,104.08072,30.67888,2016-11-19 14:25:55.000000,6,14,104.1214,30.67881,0,false
2c075859f0a7c5e5f84ed9e896b3433d,,2016-11-19 15:08:11.000000,6,15,104.0449,30.69478,2016-11-19 15:51:20.000000,6,15,104.02743,30.69488,0,false
2c075859f0a7c5e5f84ed9e896b3433d,,2016-11-19 16:19:36.000000,6,16,104.07295,30.65463,2016-11-19 16:29:51.000000,6,16,104.066162,30.654776,0,false
2c0767721dc386833f3135379b801e85,130d6ad0bedcdfa8e5bdca15e95f3658,2016-11-05 10:27:48.000000,6,10,104.06228,30.72693,2016-11-05 10:43:54.000000,6,10,104.0823,30.70409,2.16,false
2c0767721dc386833f3135379b801e85,2bc67dbc08326dee3801f1a452502fe8,2016-11-05 09:57:54.000000,6,9,104.007797,30.696821,2016-11-05 10:12:55.000000,6,10,104.06243,30.72693,3.41,false
2c0767721dc386833f3135379b801e85,3c2e3b8256ddf29e5ef29d3334280009,2016-11-05 23:27:26.000000,6,23,104.073601,30.59396,2016-11-05 23:46:32.000000,6,23,104.10521,30.68453,6.62,true
2c0767721dc386833f3135379b801e85,41161a2b5d5541308fc6962b97e4ee24,2016-11-05 14:19:33.000000,6,14,104.0634,30.666059,2016-11-05 14:41:00.000000,6,14,104.09467,30.6777,2.56,false
2c0767721dc386833f3135379b801e85,91a52b2bd5d006819e2d9a113eb6d926,2016-11-05 15:04:35.000000,6,15,104.11647,30.67139,2016-11-05 15:11:48.000000,6,15,104.10589,30.6675,1.83,false
2c0767721dc386833f3135379b801e85,9ed45707c56e8186d4afd1efa44e32df,2016-11-05 15:30:04.000000,6,15,104.109848,30.675167,2016-11-05 15:43:54.000000,6,15,104.111,30.65232,2,false
2c0767721dc386833f3135379b801e85,bee5b67afae2d09d67adaffdd2e615f8,2016-11-05 13:30:55.000000,6,13,104.08252,30.59873,2016-11-05 13:57:02.000000,6,13,104.06339,30.65861,4.07,false
2c0767721dc386833f3135379b801e85,c7938d3fa7a58aecc2115e926ca97bb5,2016-11-05 14:48:05.000000,6,14,104.09564,30.67786,2016-11-05 14:58:52.000000,6,14,104.11425,30.6707,1.83,false
2c0767721dc386833f3135379b801e85,d94c8ba6bf1687e25e26b009ada616e9,2016-11-05 21:52:21.000000,6,21,104.106392,30.64793,2016-11-05 22:00:28.000000,6,22,104.09149,30.66037,1.79,false
2c0767721dc386833f3135379b801e85,e239b54d25fe5bf9328b898816c8ab76,2016-11-05 22:27:17.000000,6,22,104.09853,30.65659,2016-11-05 22:44:30.000000,6,22,104.07169,30.62514,2.58,false
2c0767721dc386833f3135379b801e85,,2016-11-05 10:12:55.000000,6,10,104.06243,30.72693,2016-11-05 10:27:48.000000,6,10,104.06228,30.72693,0,false
2c0767721dc386833f3135379b801e85,,2016-11-05 10:43:54.000000,6,10,104.0823,30.70409,2016-11-05 13:30:55.000000,6,13,104.08252,30.59873,0,false
2c0767721dc386833f3135379b801e85,,2016-11-05 13:57:02.000000,6,13,104.06339,30.65861,2016-11-05 14:19:33.000000,6,14,104.0634,30.666059,0,false
2c0767721dc386833f3135379b801e85,,2016-11-05 14:41:00.000000,6,14,104.09467,30.6777,2016-11-05 14:48:05.000000,6,14,104.09564,30.67786,0,false
2c0767721dc386833f3135379b801e85,,2016-11-05 14:58:52.000000,6,14,104.11425,30.6707,2016-11-05 15:04:35.000000,6,15,104.11647,30.67139,0,false
2c0767721dc386833f3135379b801e85,,2016-11-05 15:11:48.000000,6,15,104.10589,30.6675,2016-11-05 15:30:04.000000,6,15,104.109848,30.675167,0,false
2c0767721dc386833f3135379b801e85,,2016-11-05 15:43:54.000000,6,15,104.111,30.65232,2016-11-05 21:52:21.000000,6,21,104.106392,30.64793,0,false
2c0767721dc386833f3135379b801e85,,2016-11-05 22:00:28.000000,6,22,104.09149,30.66037,2016-11-05 22:27:17.000000,6,22,104.09853,30.65659,0,false
2c0767721dc386833f3135379b801e85,,2016-11-05 22:44:30.000000,6,22,104.07169,30.62514,2016-11-05 23:27:26.000000,6,23,104.073601,30.59396,0,false
2c076abee1d7453ab6c7d38071e38920,008e30e2ee173e61595d45248de9f618,2016-11-16 10:17:19.000000,3,10,104.0411,30.7007,2016-11-16 10:28:42.000000,3,10,104.02104,30.67282,2.29,false
2c076abee1d7453ab6c7d38071e38920,3c8aed197a94173da0f8685f7f91322e,2016-11-16 09:37:25.000000,3,9,103.9223,30.67235,2016-11-16 10:09:57.000000,3,10,104.04501,30.70152,6.73,false
2c076abee1d7453ab6c7d38071e38920,5f6972ffe72a425b44a25293ca5fe4f5,2016-11-16 10:32:03.000000,3,10,104.021194,30.671473,2016-11-16 10:47:16.000000,3,10,104.06667,30.69494,2.99,false
2c076abee1d7453ab6c7d38071e38920,b5fb41f423a307010d18c1a4b23aa985,2016-11-16 11:02:48.000000,3,11,104.0857,30.69133,2016-11-16 11:22:35.000000,3,11,104.056806,30.659266,2.8,true
2c076abee1d7453ab6c7d38071e38920,,2016-11-16 10:09:57.000000,3,10,104.04501,30.70152,2016-11-16 10:17:19.000000,3,10,104.0411,30.7007,0,false
2c076abee1d7453ab6c7d38071e38920,,2016-11-16 10:28:42.000000,3,10,104.02104,30.67282,2016-11-16 10:32:03.000000,3,10,104.021194,30.671473,0,false
2c076abee1d7453ab6c7d38071e38920,,2016-11-16 10:47:16.000000,3,10,104.06667,30.69494,2016-11-16 11:02:48.000000,3,11,104.0857,30.69133,0,false
2c076c9d1fb1c5aad8efeafda0832a42,05bc08567fb5baa168cb607bc67327a7,2016-11-03 01:36:06.000000,4,1,104.08513,30.65491,2016-11-03 01:41:13.000000,4,1,104.10463,30.64026,1.84,false
2c076c9d1fb1c5aad8efeafda0832a42,6ea52a3806d1ee9e4ffcec6705d46740,2016-11-03 01:15:54.000000,4,1,104.01203,30.65192,2016-11-03 01:29:12.000000,4,1,104.07237,30.65707,4.08,false
2c076c9d1fb1c5aad8efeafda0832a42,87fe8a405329f69d11e7fb8351495072,2016-11-03 02:04:58.000000,4,2,104.0857,30.6409,2016-11-03 02:18:00.000000,4,2,104.11405,30.66951,3.35,false
2c08594d290ee74c165aacd84867c8f4,,2016-11-03 19:05:40.000000,4,19,104.06864,30.71228,2016-11-03 19:24:58.000000,4,19,104.065132,30.711252,0,false
2c076c9d1fb1c5aad8efeafda0832a42,91ed12800ff2034af234191483eb37a8,2016-11-03 00:16:48.000000,4,0,104.080137,30.650559,2016-11-03 00:32:39.000000,4,0,104.08309,30.69611,4,false
2c076c9d1fb1c5aad8efeafda0832a42,9a7bd8d78b9d0aeeeb0b83cd300b2d39,2016-11-03 02:30:00.000000,4,2,104.10657,30.66998,2016-11-03 02:36:48.000000,4,2,104.09159,30.69534,2.15,true
2c076c9d1fb1c5aad8efeafda0832a42,de46744f6ab253a72cf609746de377b5,2016-11-03 00:51:22.000000,4,0,104.068177,30.67336,2016-11-03 01:13:08.000000,4,1,104.01579,30.65206,4.88,false
2c076c9d1fb1c5aad8efeafda0832a42,,2016-11-03 00:32:39.000000,4,0,104.08309,30.69611,2016-11-03 00:51:22.000000,4,0,104.068177,30.67336,0,false
2c076c9d1fb1c5aad8efeafda0832a42,,2016-11-03 01:13:08.000000,4,1,104.01579,30.65206,2016-11-03 01:15:54.000000,4,1,104.01203,30.65192,0,false
2c076c9d1fb1c5aad8efeafda0832a42,,2016-11-03 01:29:12.000000,4,1,104.07237,30.65707,2016-11-03 01:36:06.000000,4,1,104.08513,30.65491,0,false
2c076c9d1fb1c5aad8efeafda0832a42,,2016-11-03 01:41:13.000000,4,1,104.10463,30.64026,2016-11-03 02:04:58.000000,4,2,104.0857,30.6409,0,false
2c076c9d1fb1c5aad8efeafda0832a42,,2016-11-03 02:18:00.000000,4,2,104.11405,30.66951,2016-11-03 02:30:00.000000,4,2,104.10657,30.66998,0,false
2c077913fc49e7d4ea5020c16eb82578,aa30c27e9afc50fdc864bed35d0cd1f1,2016-11-26 23:10:15.000000,6,23,104.059023,30.672075,2016-11-26 23:27:50.000000,6,23,104.10371,30.6668,3.3,false
2c077913fc49e7d4ea5020c16eb82578,c2f92aef3f80a2260af3be8f2d80092f,2016-11-26 23:43:58.000000,6,23,104.108301,30.666067,2016-11-27 00:21:32.000000,7,0,104.03543,30.55842,10.97,true
2c077913fc49e7d4ea5020c16eb82578,,2016-11-26 23:27:50.000000,6,23,104.10371,30.6668,2016-11-26 23:43:58.000000,6,23,104.108301,30.666067,0,false
2c0780f7ca6abf524b639201fae5d03b,8901d8aa79663da9aa536746c4a7b5bb,2016-11-30 21:45:26.000000,3,21,104.06344,30.67019,2016-11-30 22:10:00.000000,3,22,103.98638,30.56197,7.47,true
2c0780f7ca6abf524b639201fae5d03b,ea81e2776c2034ac0f146767fae150c0,2016-11-30 21:18:18.000000,3,21,104.028261,30.683226,2016-11-30 21:34:57.000000,3,21,104.064701,30.680959,2.19,false
2c0780f7ca6abf524b639201fae5d03b,,2016-11-30 21:34:57.000000,3,21,104.064701,30.680959,2016-11-30 21:45:26.000000,3,21,104.06344,30.67019,0,false
2c0782d32780087fc6d2cf710e649267,017bddef7e97180437d390531a3d730e,2016-11-20 13:51:37.000000,7,13,104.072659,30.615381,2016-11-20 14:55:16.000000,7,14,104.06714,30.71974,8.27,false
2c0782d32780087fc6d2cf710e649267,1326a0ee8b90a0ccecaa20d55943c891,2016-11-20 15:17:34.000000,7,15,104.064308,30.711887,2016-11-20 16:10:38.000000,7,16,103.958611,30.578908,14.78,true
2c0782d32780087fc6d2cf710e649267,211cef362b8b588884fa6fdca4c103cd,2016-11-20 10:10:44.000000,7,10,104.047245,30.662572,2016-11-20 10:54:27.000000,7,10,104.08909,30.65078,3.8,false
2c0782d32780087fc6d2cf710e649267,59e0ccb60fa81c46fafd3eb7b51a0e83,2016-11-20 09:48:38.000000,7,9,104.10255,30.62067,2016-11-20 10:07:47.000000,7,10,104.04501,30.65834,3.46,false
2c0782d32780087fc6d2cf710e649267,,2016-11-20 10:07:47.000000,7,10,104.04501,30.65834,2016-11-20 10:10:44.000000,7,10,104.047245,30.662572,0,false
2c0782d32780087fc6d2cf710e649267,,2016-11-20 10:54:27.000000,7,10,104.08909,30.65078,2016-11-20 13:51:37.000000,7,13,104.072659,30.615381,0,false
2c0782d32780087fc6d2cf710e649267,,2016-11-20 14:55:16.000000,7,14,104.06714,30.71974,2016-11-20 15:17:34.000000,7,15,104.064308,30.711887,0,false
2c0787a64365aa200b2f9e9de50d0d54,37d22c3db26dc6c3d2577f121942dfd7,2016-11-27 16:59:50.000000,7,16,104.066597,30.66997,2016-11-27 17:54:26.000000,7,17,104.01772,30.56525,8.31,true
2c0787a64365aa200b2f9e9de50d0d54,7871f508bc1d869e57e5498461d02262,2016-11-27 15:57:25.000000,7,15,104.19548,30.56711,2016-11-27 16:55:23.000000,7,16,104.06803,30.66959,10.37,false
2c0787a64365aa200b2f9e9de50d0d54,,2016-11-27 16:55:23.000000,7,16,104.06803,30.66959,2016-11-27 16:59:50.000000,7,16,104.066597,30.66997,0,false
2c07a8e7eaeb8b1649279323aaf1aed1,3e66efe09a8d64a64628393b6310d49e,2016-11-07 22:03:34.000000,1,22,104.11338,30.6704,2016-11-07 22:25:43.000000,1,22,104.16404,30.62443,4.69,true
2c07ab7d653d14801e7e93b0ea8faf4e,4ec6e8a7a01b0b2031ec212e84a49ca9,2016-11-06 17:06:21.000000,7,17,104.05542,30.65786,2016-11-06 17:31:34.000000,7,17,104.01954,30.63499,3.05,true
2c07ab7d653d14801e7e93b0ea8faf4e,5d946e9df71a1dace9845c45c02a6f8f,2016-11-06 11:24:37.000000,7,11,103.99176,30.67088,2016-11-06 12:17:26.000000,7,12,104.098146,30.62447,7.06,false
2c07ab7d653d14801e7e93b0ea8faf4e,5ed23ad4cd3bf29475f36bfcbe53d2e7,2016-11-06 11:27:24.000000,7,11,103.99822,30.66919,2016-11-06 11:49:49.000000,7,11,104.06933,30.65389,4.09,false
2c07ab7d653d14801e7e93b0ea8faf4e,708c670e41aca5827a563e2593c9c6c1,2016-11-06 15:55:21.000000,7,15,103.99526,30.66341,2016-11-06 16:34:10.000000,7,16,104.07056,30.67546,5.12,false
2c07ab7d653d14801e7e93b0ea8faf4e,95d72e71cd37b2343c1713f6fe72a616,2016-11-06 13:08:56.000000,7,13,104.03952,30.71011,2016-11-06 14:12:07.000000,7,14,104.09591,30.61309,8.25,false
2c07ab7d653d14801e7e93b0ea8faf4e,96a61adc3c5387d230fadb6e9b1fff7c,2016-11-06 14:43:57.000000,7,14,104.058342,30.627897,2016-11-06 15:00:23.000000,7,15,104.06055,30.66991,2.75,false
2c07ab7d653d14801e7e93b0ea8faf4e,cab3182c69a96b221c24903232792cd4,2016-11-06 15:10:25.000000,7,15,104.058319,30.668346,2016-11-06 15:46:19.000000,7,15,103.99395,30.66355,4.27,false
2c07ab7d653d14801e7e93b0ea8faf4e,,2016-11-06 11:49:49.000000,7,11,104.06933,30.65389,2016-11-06 13:08:56.000000,7,13,104.03952,30.71011,0,false
2c07ab7d653d14801e7e93b0ea8faf4e,,2016-11-06 12:17:26.000000,7,12,104.098146,30.62447,2016-11-06 11:27:24.000000,7,11,103.99822,30.66919,0,false
2c07ab7d653d14801e7e93b0ea8faf4e,,2016-11-06 14:12:07.000000,7,14,104.09591,30.61309,2016-11-06 14:43:57.000000,7,14,104.058342,30.627897,0,false
2c07ab7d653d14801e7e93b0ea8faf4e,,2016-11-06 15:00:23.000000,7,15,104.06055,30.66991,2016-11-06 15:10:25.000000,7,15,104.058319,30.668346,0,false
2c07ab7d653d14801e7e93b0ea8faf4e,,2016-11-06 15:46:19.000000,7,15,103.99395,30.66355,2016-11-06 15:55:21.000000,7,15,103.99526,30.66341,0,false
2c07ab7d653d14801e7e93b0ea8faf4e,,2016-11-06 16:34:10.000000,7,16,104.07056,30.67546,2016-11-06 17:06:21.000000,7,17,104.05542,30.65786,0,false
2c07b3489737bbefafe2c1167f59d685,117f0b347f6b95665a3e144e02f32f10,2016-11-12 15:26:32.000000,6,15,104.05726,30.6772,2016-11-12 15:52:05.000000,6,15,104.07775,30.65331,2.56,false
2c07b3489737bbefafe2c1167f59d685,26b46612e368bcb4c82cbec88624dc78,2016-11-12 11:07:50.000000,6,11,104.05945,30.6766,2016-11-12 11:22:45.000000,6,11,104.02299,30.69057,2.21,false
2c07b3489737bbefafe2c1167f59d685,2ef88b99d80b8a8b74d2387e1ef25701,2016-11-12 16:01:52.000000,6,16,104.08442,30.66499,2016-11-12 16:13:43.000000,6,16,104.10353,30.64452,1.96,false
2c07b3489737bbefafe2c1167f59d685,30c4a5dc7d36a55aa2d6adad19993d03,2016-11-12 09:19:29.000000,6,9,104.153053,30.62665,2016-11-12 09:55:08.000000,6,9,104.09581,30.67929,5.39,false
2c07b3489737bbefafe2c1167f59d685,4eff10990e2bebf65e524c057fc2fe87,2016-11-12 10:21:48.000000,6,10,104.05267,30.69432,2016-11-12 10:45:12.000000,6,10,104.08457,30.65523,3.6,false
2c07b3489737bbefafe2c1167f59d685,4f3f4ea4c3474788ff2a94e4d1c91633,2016-11-12 16:26:31.000000,6,16,104.101196,30.637126,2016-11-12 16:37:13.000000,6,16,104.0902,30.6543,1.86,false
2c07b3489737bbefafe2c1167f59d685,5173d9a59ea4802d0e65bf8e79273a03,2016-11-12 10:51:04.000000,6,10,104.08978,30.65658,2016-11-12 11:04:06.000000,6,11,104.06518,30.67434,2.11,false
